date,score,review
2024.09.06.,5.0,인기가 너무 많지만 맛있어요
2024.09.06.,5.0,성심당💗
2024.09.06.,5.0,"성심당 빵은 적당한 맛에 가성비가 무척 좋은게 장점. 천안 뚜쥬르는 고급화를 추구해서 가격대가 좀 있는데, 맛은 자극적이지 않고 담백해요. 심심할 정도.성심당 대표빵인 부추빵, 튀김소보로, 보문산메아리 다 맛있어요. 다만 이 구성으로 함께 먹으니 느끼해요. 따로 하나씩 먹어야겠어요."
2024.09.06.,5.0,"매년 가도 맛 있 다저렴한 가격에, 어느날 불현듯 생각나는 튀소백년 천년 자리 지켜 주시길…"
2024.09.06.,4.0,
2024.09.06.,5.0,
2024.09.06.,5.0,
2024.09.06.,5.0,진짜 너무맛있고 딴빵집 못감 ㅠㅠ
2024.09.06.,5.0,
2024.09.05.,5.0,
2024.09.05.,5.0,가격 실화임? 소금빵 1000원대..
2024.09.04.,5.0,
2024.09.04.,5.0,
2024.09.04.,4.0,"월요일이라서 줄은 안 섰으나, 가게 안쪽은 정말 사람이 많고 정신 없더라고요.. 빵 종류가 정말 많고 가격이 다른 프렌차이즈 빵집들에 비해 저렴합니다 18개 구매했는데 6만 얼마 나왔고 개인적으로 샌드위치가 맛있다고 해서 세 개나 구매했는데 애플브리치즈샌드위치랑 올리브샌드위치 둘다 좀 별로였음.. 후렌치파이랑 튀소, 그리고 후렌치파이 괜춘"
2024.09.04.,5.0,
2024.09.03.,4.0,"튀김소보로, 보문산 메아리 다 필요 없고 무조건 판타롱부추빵. 🤤"
2024.09.02.,4.0,
2024.09.02.,4.0,평일에 방문했는데도 사람이 정말 많았습니다. 매장이 정말 혼잡해서 빨리 고르고 나와야합니다. 진열대 앞에서 애기들이 기침하고 있는데 제제하는 직원이 없어 다소 위생적이진 않습니다.. 직원들이 다들 바빠서 그렇겠지만 친절하지는 않았어요.. 그래도 맛과 가격이 모든 걸 용서해줍니다😂
2024.09.01.,4.0,
2024.09.01.,4.0,성심당에서 빵을 사서 다른 곳에서 먹어 불편하지만 또다른 즐거움이 있는 카페라 좋네요.빵은 전반적으로 조금색다른? 뭐 그런정도네요케잌을 못봐서 아쉽~완전 다른 건물에 있어 둘이서 움직여야 할듯요
2024.08.31.,5.0,"제 최애 빵집입니다 🙂 처음에는 튀소 먹으러 갔었는데 다른 빵도 다 맛있고 저렴하고 심지어 좋은 재료를 써서 안 들릴 수가 없는 곳이이요. 대전 출신도 아닌데 성심당 때문에 대전을 격주로 가요. 모든 빵과 케이크, 심지어 빙수도 맛있습니다.본점 빵이 다른 곳보다 크키가 더 커서 예전에는 본점도 종종 들렸는데 유명해진 이후로는 아쉽게도 웨이팅이 너무 길어서 본점 간다면 정말 날잡고 오픈런 뛰어야 하지만 그래도 빵하면 성심당이죠."
2024.08.31.,5.0,
2024.08.30.,5.0,"튀소구마, 튀김 소보로 사러 대전왔는데 빵 맛있네요~~맛있는 빵들 가득 사고 갑니다!!"
2024.08.30.,5.0,부추빵이 진짜 맛있네요. 튀김소보로도 정말 맛있었고 또 가고싶은 곳입니다. 가격도 저렴하고 유명한 이유가 있네요
2024.08.29.,5.0,대전가면 늘가요부추빵 맛있음
2024.08.28.,5.0,대전 여행의 목적..8월초 한여름에 갔는데도 길바닥에서 40분~1시간정도 웨이팅하고 들어갔어요 그래도 우산빌려줘서 그나마 다행 빵은 말모 너무맛있음
2024.08.28.,5.0,
2024.08.28.,5.0,
2024.08.27.,5.0,역시는역시.
2024.08.27.,4.0,대전하면 성심당!주차할 곳은 마땅히 없어서 주변 공영주차장에 주차했음. 주변 주차장 다 주차비 저렴해서 좋음빵 종류 엄청많고 가격도 정말 저렴해서먹고싶은 거 다 담았는데도 만원대 였음근데….. 평일에 5분 웨이팅하고 들어갔는데 사람이 너무 많아서 무슨빵이 있는지 제대로 둘러볼 수도 없고.. 밀려다니면서 빵 줍줍 해야됨 ㅠㅠ 원하는빵 있으면 줄 안서도 된다는데 자꾸ㅠㅠ 줄서가지고 밀려가게 돼있음.. 빵 넘넘 맛있고 저렴해서 재방문의사는 100%
2024.08.27.,5.0,성심당은 믿고 가는 곳이죠!맛있게먹었습니다!
2024.08.27.,5.0,줄에 한번 놀라고 빵 맛에 한 번 더 놀란다
2024.08.26.,5.0,
2024.08.26.,5.0,월요일 오전도 사람 많아요!!
2024.08.26.,5.0,
2024.08.26.,5.0,오래도록 가고 싶어도 못가본 성심당을 드디어 방문!!설명이 필요치 않네요
2024.08.24.,5.0,직원분들 다 친절하시고~잠봉뵈르랑 초코빵이랑 소금빵이랑 아몬드 크루아상이랑 메아리 추천!!
2024.08.24.,3.0,
2024.08.22.,5.0,
2024.08.22.,5.0,"명란바게트 빵, 소금빵, 보문산메아리, 후렌치 파이다녀온뒤 파바를 못가요"
2024.08.22.,5.0,"부추빵, 야키소바빵 미쳤습니다"
2024.08.21.,5.0,
2024.08.20.,5.0,말해뭐해😆
2024.08.20.,4.0,
2024.08.20.,5.0,
2024.08.19.,1.0,좁은 내부에 전혀 통제기 안되어 서로 부딪히며 빵을 고를수가 없음. 아무리 사람이 많아도 그렇지…유투버에서 소개되는 내부는 진짜 한적할때 찍었는지 고를 잠깐의 여지가 없음. 내부에서 매니저의 조치가 필요할것 같음.
2024.08.19.,5.0,대전가면 꼭 들리는 성심당~~~
2024.08.19.,5.0,대전
2024.08.18.,5.0,
2024.08.18.,3.0,
2024.08.17.,5.0,
2024.08.17.,1.0,"한~참을 기다린 후 겨우 빵을 골랐더니, 이제는 계산대 앞에서 한~참을 기다렸습니다. 지루하고 힘든 기다림 끝에 드디어 계산할 차례가 되었습니다. (계산 후 차에 가기 전 먼저 빵을 한입 먹을 생각에 행복감마저 밀려왔습니다)와장창~~~ (밀려오던 행복감이 ㅜㅜ)계산대 위에 빵이 담긴 쟁반을 올리니,계산하던 아줌마가""이쪽으로 줄 서야지요 지금 줄 선 곳은 계산 안 해줘요""헐~ 멍미?1. 진작 얘기해줬어야지... 지금까지 줄선 것 다보고 있었으면서...2. 어느쪽으로 줄을 섰던 오랜 기다림의 줄을 섰고 차례가 되었으면 계산을 해줘야 되는게 아닌가?(그쪽으로 줄을 서라고 정해진 것도 아니었음)불친절한 계산대 아줌마 때문에 성심당 빵집에 대한 이미지가 불편하게 되었습니다.'아줌마, 새치기도 아니고, 오래 줄을 섰고, 또 멀리서 빵을 사러갔는데 조금만 친절하게 대해주면 안 되는 건가요? 넘 불편하고 불쾌함마저 들었어요'"
2024.08.17.,4.0,시 장 통
2024.08.17.,5.0,진짜 사람이 정신옶게 많음 한국의 돈키호테 수준근데 맛있어서 또 갈거임성심당 갔으니 대전도 들려줘야지!
2024.08.17.,3.0,오픈런에 줄서있음.바로 들어가기는 했지만.빵 고르면서 재채기를..극혐ㅜ마스크 쓰길 제발...머살까 계속얘기하면서 고르지 말고.아무리 빵이 바로 바로 나가도비닐이라도 덮는게그렇게 어려운지.케이크 줄은 키오스크 대기 서비스를 하면안되는지 땡볕에 줄 서있는거 보면....배려가 없어보임..부티끄에서 아이스팩 할건지 물어볼때는가격도 얘기하길.
2024.08.17.,5.0,일요일 8시 도착해서 8시 반에 들어갔는데 나오니 줄이 두 배 되어있어서.. 기다리는 거 안좋아하시면 무조건 오픈런하셔야 합니다.튀소 별로 안 좋아해서 다른 빵들을 골고루 사봤는데 튀김찹쌀주먹밥하고 미스터홍을 추천합니다 성심당만의 새로운 맛을 볼 수 있습니다.그리고 손님들이 먹고 갈 수 있게 따로 별도의 건물까지 차리신 거 정말 대단하다고 생각함... 이래서 잘되나 봅니다 번창하세요ദ്ദിᐢ. .ᐢ₎
2024.08.16.,5.0,
2024.08.16.,5.0,처음 가봤는데 평일이라 10분? 15분? 그 정도 기다리다 들어갔는데 역시 성심당진짜 너무 맛있음.....갈꺼면 평일에 가는게 나으실듯단점을 굳이 뽑자면 계산줄이 너무 혼잡함.....직원들은 너무 많아서 계속 실례하겠습니다 이러면서 앞뒤로 슝슝 지나다님그래서 꼭 빵 다 고르고 줄 서세요빵 다 안고르고 줄섰다가 먹고 싶은거 있었는데 못골랐음....
2024.08.16.,4.0,
2024.08.16.,4.0,
2024.08.16.,5.0,
2024.08.16.,5.0,
2024.08.15.,5.0,
2024.08.15.,5.0,"사람은 진짜 많지만 놀이기구 줄 기다린다고 생각하면 생각보다 금방 들어가요!!웨이팅 시 사용할 우산, 부채, 가게 앞 에어컨 등 웨이팅 고객을 생각하시는것도👍👍직원들도 진짜 많아서 대기가 빨리줄어드는듯 해요!!"
2024.08.14.,3.0,웨이팅할 정도 아니에요!!
2024.08.14.,5.0,
2024.08.13.,5.0,
2024.08.13.,5.0,평일에 와서 많이 기다리지 않음.빵을 간식으로 먹는다는 느낌보단식사를 한다고 느낄 정도단백한 느낌기존 빵이 많이 달다는걸 새삼 느낌니다
2024.08.13.,3.0,가성비 좋으나 한시간 기다려서 먹을 맛은 아닌 듯.기다리는 계단 참에 바퀴벌레 나와서 잡음
2024.08.13.,5.0,
2024.08.12.,5.0,가격 엄청 싸고 맛있다~~~ 근데 본점은 다른 지점에비해 너무 공간이 불편하게 짜인듯
2024.08.11.,5.0,어제 갔는데 웨이팅 30분 정도 하고 가서 사왔어요 생각보다 종류가 되게 많았고 역시 유명하다는 튀소는 빵이 비맞아서 축축해져 있음에도 맛있더라고요!남은 빵은 집 냉동고에 뒀다가 먹으려구요!다음에는 시루들도 한번 도전해볼께요
2024.08.11.,1.0,
2024.08.11.,5.0,
2024.08.10.,5.0,명란바게트가너무맛잇어요…
2024.08.10.,5.0,
2024.08.10.,5.0,빵사러 대전까지 운전해간 스스로를 칭찬하게 되는 바로 그곳 성심당😤🩵맛있다 저렴하다 친절하다사람많지만 금방빠진다안내멘트도 바로바로주차권 제공근처 가게들과의 접근성도 굳👍🏻대전에 숙소 잡을걸…너무 조금 사고 돌아온듯하다💬또가야지‼️
2024.08.09.,5.0,
2024.08.09.,5.0,"대전하면 성심당.뭔 이유인지 모르나 언제부턴가 줄서고, 사람 많아짐..."
2024.08.09.,1.0,사람 진짜ㅡ많고 대기표 있었음 좋겠음.줄 진짜 너무 길어서 포기 주차할곳도 없음
2024.08.09.,4.0,
2024.08.08.,5.0,🥰
2024.08.07.,4.0,9시40분에 갔는데 주차를 못하게 함자리도 많은데
2024.08.07.,5.0,성심당은 사랑이고 레전드입니다늦은 시간에 가도 빵 꽤 남아있어서 좋았어요완전 대표 메뉴는 아닌 거 같긴 하지만 뺑오쇼콜라가 진짜 미쳤어요 향긋하고 고소하고 또 달달한데 너무 달달하진 않아요 지금까지 먹어본 뺑오쇼콜라 중 단연 최고!!담에 또 빵지순례 올게요..🩷
2024.08.06.,5.0,맛있어요
2024.08.06.,5.0,
2024.08.05.,5.0,
2024.08.05.,5.0,
2024.08.05.,5.0,역시 빵의 도시 대전빵하나는 야무집니다
2024.08.05.,4.0,줄서서 먹는거비하면 엄청 맛있는거는 아닌데 가격이 다른 프랜차이즈 빵집에 비하면 저렴합니다.
2024.08.05.,5.0,
2024.08.04.,4.0,빵의 천국이자 지옥...평일도 그렇지만 주말이라면? 내부는 아비규환 새치기가 새치기가 아닌 무법지대 그잡채...가본 사람이라면 이 말이 무슨 말인지 안다.
2024.08.04.,1.0,맛없음 불결함
2024.08.03.,3.0,빵은 정말 그냥 그랬어요. 줄 서서 먹어야 할 정도는 아닌 것 같아요. 근데 그 무슨 메아리인가? 그 빵은 엄청 맛있게 먹긴 했어요! 근데 빵은 그저그런데 망고시루케이크는 진짜 대박이예요... 진짜 제가 평생 먹어봤던 케익중에 최고d=(^o^)=b하 또 먹고싶네요...
2024.08.03.,4.0,닥치고 이탈리안샌드의치
2024.08.02.,5.0,맛있고 싸요
2024.08.02.,5.0,
2024.08.01.,5.0,평일에도 사람이 정말 많네요. 그래도 30-40분 기다리면 맘껏 빵쇼핑 가능합니다. 주말엔 3시간 줄설거 평일에 오세요. 저렴하고 맛은 평범한 곳인 줄 알았는데 좋은 재료를 듬뿍 써서 너무 맛납니다! 튀김소보로랑 마라고로게가 제 입맛에 최고였어요
2024.08.01.,5.0,평일 사람 너무 많음
2024.08.01.,4.0,
2024.08.01.,4.0,빵이 맛있다.빵집에 대해 더 할 말이 있을까?자주 가고픈 곳
2024.07.31.,5.0,성심당 본점갔다가엄청난 인파와 대기줄로 충격 먹음.집(대구)으로 가야하기에대전역사점에서 튀소 2셋트 픽하고 집에 왔어요.이름값 합니다. 건승하세요
2024.07.31.,4.0,
2024.07.30.,5.0,"젊은 시절을 대전에서 보내서... 어릴 때부터 즐겨가던 빵집이에요. 전 튀김소보로와 부추빵은 좋아하지 않고, 다른 빵들은 다 좋아해요"
2024.07.30.,4.0,웨이팅이 좀 길고 점원이 빵을 던지며 계산해서 기분은 나빴지만 빵은 맛있네요…..
2024.07.30.,5.0,
2024.07.29.,5.0,
2024.07.29.,5.0,
2024.07.27.,5.0,
2024.07.27.,5.0,
2024.07.27.,5.0,
2024.07.26.,5.0,"망고시루 절망편. 그러나 맛있다. 두 번 먹음.귤시루 희망편.빵추천: 성심당에 있는 빵 진짜 많이 먹었는데 특히 <미스터홍, 보문산메아리, 아몬드크루아상, 토요빵> 참 맛있게 먹었다. 샌드위치 종류는 뭘 집어도 성공적, 강력추천!한마디: 서울의 맛있다는 빵집 많이 가 봤지만 성심당의 가성비를 이길 빵집 손에 꼽는다. 가성비가 넘사. 지나친 일반화긴 하다만 성심당으로 말할 것 같으면 맛은 서울 빵들의 1.5배, 가격은 1/3이다. 대전에 들르면 늘, 빠짐 없이 늘 들르는 곳, 성심당. 디저트적 빵도 잘하지만, 식사빵을 참 잘한다."
2024.07.26.,5.0,싸긴한데 저 줄 뚫으면서 먹을맛은 아니에요 제발 그만 와주세요 나좀 가게
2024.07.25.,5.0,대전에 가는 이유 - 성심당
2024.07.25.,5.0,엄청난 가성비
2024.07.24.,5.0,
2024.07.24.,5.0,
2024.07.24.,1.0,"차, 사람 개많음. 못감."
2024.07.24.,5.0,사람이 그렇게 많은데 직원분들이 다 친절하심
2024.07.23.,5.0,
2024.07.22.,5.0,
2024.07.22.,5.0,가성비 굿. 빵 신선
2024.07.22.,5.0,이거지예~ 가격도 착하고 위생좋고 변함이 없어서 좋아요
2024.07.21.,5.0,본점 이즈 최고
2024.07.21.,5.0,최고빵집!!
2024.07.20.,1.0,내부...동선 정리 좀 하세요 ㅡㅡ 쟁반으로 쿡쿡 찌르고 찔리고 덥고 시끄럽고 어휴 다신 가고싶지 않네요.
2024.07.19.,5.0,타지역 살지만 성심당 빵 사러 대전을 방문할 정도로 정말 맛있고 가격도 싸고 최고예요👍
2024.07.19.,5.0,
2024.07.19.,5.0,
2024.07.19.,5.0,대전 살면서 이렇게 기다리는것도신기하네요ㅋㅋㅋㅋㅋ 냉방기도 밖에 설치되어있고 우산도 제공되어서 기다리기 좋았네요
2024.07.18.,5.0,줄 관리도 잘하고 생각보다 금방 사람 빠지는 편임. 명란바게트 정말 맛있음 ㅎㅎ
2024.07.18.,1.0,
2024.07.17.,5.0,"말모말모그냥 여러뷴 다 맛있거든요???그냥 뭐가 유명한지 맛있는지 검색하지 말고 먹고 싶은 거 드세요♡내 개취: 초코튀소,크리미튀소,애플파이 굿아쉬운: 부추빵,찹쌀주먹밥"
2024.07.17.,5.0,김치찹쌀주먹밥 명란바게트 초코튀소 기억하세요
2024.07.17.,1.0,평일 오전 4번 계산대에 있는 여자알바너무 불친절해요 본인이 계산도 잘 못하더만 떽떽거리고 빵 트레이가 무거우니까 계산대에 쫌 올려놓을수도있지 앛에 사람 아직 안끝났으니까 올려놓지말라고 하지않나 지는 계산하는 사람 한명밖에없어서 그 줄에섰더니 다른계산대는 사람도 많은데 거기로 가라그러고 싸가지대박이에요
2024.07.17.,5.0,"성심당 그저,,, 빵집의 정석"
2024.07.16.,5.0,사람이너~~~~무많아요ㅎ
2024.07.16.,5.0,7월 14일에 방문했는데 망고시루에서 귤시루로 바꼈습니다..!!!빵을 11개나 샀는데도 3만원도 안나온 곳 ㅠㅠ
2024.07.15.,5.0,
2024.07.15.,5.0,
2024.07.15.,4.0,줄 디지는 거임단. 빵은 가성비 좋거 맛남^^본점은 주차 못한다고 생각하고 가긔
2024.07.14.,5.0,
2024.07.14.,5.0,
2024.07.13.,5.0,유별나게 맛있는 빵은 아니어도 납득할만한 가격에 아쉬울 거 없이 맛있는 레시피로 잘만든 빵사람들이 엄청 많아 고를때 답답한 것은 단점이지만감수할만합니다세상에 이런빵집 객관적으로 여기말고 없긴하죠
2024.07.13.,5.0,"킹심당은 가성비만으로 별이 다섯개★★★★★개인적으로 부추빵이나 튀소는 그냥 그랬고(고로케, 튀김류를 안좋아해서) 소금빵, 토요빵, 메론빵, 초코범벅이 맛있었다. 추천 빵없이 성심당은 좋아하는 빵 사가면 된다. 명란바게트 등 유명하단거 사봤지만 원체 내가 달달한 빵만 좋아해서 취향이 아니었다.어차피 추천빵영상 여러개 보다보면 알겠지만 본인 선호에 따라 다 달리 추천해준다 ㅋㅋㅋㅋ 빵이 다 기본이상은 하니까 유명한 거 말고 그냥 본인이 좋아하는 빵 사드세요. 달달이 빵이 좋은지 짭짤이 빵이 좋은지...대전의 자랑. 대전 갈 때마다 들르는 곳. 대전역 가면 성심당 빵봉투를 하나 둘 씩 들고있다 ㅋㅋㅋㅋ빵을 여러개 담았음에도 이것밖에 안나왔어?? 하는 빵집은 여기뿐일 듯."
